Entity,Code,Date,Daily_ICU_occupancy
Finland,FIN,29-04-2020,51
Finland,FIN,30-04-2020,48
Finland,FIN,01-05-2020,49
Finland,FIN,02-05-2020,52
Finland,FIN,03-05-2020,49
Finland,FIN,04-05-2020,49
Finland,FIN,05-05-2020,48
Finland,FIN,06-05-2020,44
Finland,FIN,07-05-2020,44
Finland,FIN,08-05-2020,45
Finland,FIN,09-05-2020,45
Finland,FIN,10-05-2020,45
Finland,FIN,11-05-2020,44
Finland,FIN,12-05-2020,34
Finland,FIN,13-05-2020,35
Finland,FIN,14-05-2020,33
Finland,FIN,15-05-2020,32
Finland,FIN,16-05-2020,30
Finland,FIN,17-05-2020,29
Finland,FIN,18-05-2020,34
Finland,FIN,19-05-2020,25
Finland,FIN,20-05-2020,20
Finland,FIN,21-05-2020,22
Finland,FIN,22-05-2020,21
Finland,FIN,23-05-2020,21
Finland,FIN,24-05-2020,19
Finland,FIN,25-05-2020,18
Finland,FIN,26-05-2020,11
Finland,FIN,27-05-2020,11
Finland,FIN,28-05-2020,11
Finland,FIN,29-05-2020,10
Finland,FIN,30-05-2020,11
Finland,FIN,31-05-2020,10
Finland,FIN,01-06-2020,9
Finland,FIN,02-06-2020,9
Finland,FIN,03-06-2020,7
Finland,FIN,04-06-2020,7
Finland,FIN,05-06-2020,8
Finland,FIN,06-06-2020,7
Finland,FIN,07-06-2020,6
Finland,FIN,08-06-2020,6
Finland,FIN,09-06-2020,4
Finland,FIN,10-06-2020,4
Finland,FIN,11-06-2020,4
Finland,FIN,12-06-2020,3
Finland,FIN,13-06-2020,2
Finland,FIN,14-06-2020,1
Finland,FIN,15-06-2020,3
Finland,FIN,16-06-2020,2
Finland,FIN,17-06-2020,2
Finland,FIN,22-06-2020,2
Finland,FIN,24-06-2020,2
Finland,FIN,26-06-2020,1
Finland,FIN,29-06-2020,0
Finland,FIN,01-07-2020,0
Finland,FIN,03-07-2020,0
Finland,FIN,06-07-2020,1
Finland,FIN,08-07-2020,2
Finland,FIN,10-07-2020,0
Finland,FIN,13-07-2020,1
Finland,FIN,15-07-2020,0
Finland,FIN,17-07-2020,1
Finland,FIN,20-07-2020,1
Finland,FIN,21-07-2020,1
Finland,FIN,22-07-2020,0
Finland,FIN,24-07-2020,0
Finland,FIN,27-07-2020,0
Finland,FIN,29-07-2020,0
Finland,FIN,31-07-2020,0
Finland,FIN,03-08-2020,0
Finland,FIN,04-08-2020,1
Finland,FIN,05-08-2020,0
Finland,FIN,07-08-2020,0
Finland,FIN,10-08-2020,1
Finland,FIN,12-08-2020,1
Finland,FIN,14-08-2020,0
Finland,FIN,17-08-2020,0
Finland,FIN,19-08-2020,0
Finland,FIN,21-08-2020,0
Finland,FIN,24-08-2020,1
Finland,FIN,26-08-2020,1
Finland,FIN,28-08-2020,1
Finland,FIN,31-08-2020,1
Finland,FIN,02-09-2020,2
Finland,FIN,04-09-2020,1
Finland,FIN,07-09-2020,1
Finland,FIN,09-09-2020,1
Finland,FIN,11-09-2020,1
Finland,FIN,14-09-2020,3
Finland,FIN,16-09-2020,3
Finland,FIN,18-09-2020,3
Finland,FIN,21-09-2020,2
Finland,FIN,23-09-2020,4
Finland,FIN,25-09-2020,2
Finland,FIN,28-09-2020,4
Finland,FIN,30-09-2020,4
Finland,FIN,02-10-2020,4
Finland,FIN,05-10-2020,8
Finland,FIN,07-10-2020,5
Finland,FIN,09-10-2020,5
Finland,FIN,12-10-2020,10
Finland,FIN,14-10-2020,8
Finland,FIN,16-10-2020,6
Finland,FIN,19-10-2020,7
Finland,FIN,21-10-2020,7
Finland,FIN,23-10-2020,11
Finland,FIN,26-10-2020,10
Finland,FIN,28-10-2020,10
Finland,FIN,30-10-2020,10
Finland,FIN,02-11-2020,13
Finland,FIN,04-11-2020,15
Finland,FIN,06-11-2020,13
Finland,FIN,09-11-2020,13
Finland,FIN,11-11-2020,14
Finland,FIN,13-11-2020,15
Finland,FIN,16-11-2020,13
Finland,FIN,18-11-2020,12
Finland,FIN,20-11-2020,10
France,FRA,02-02-2020,1
France,FRA,03-02-2020,1
France,FRA,04-02-2020,1
France,FRA,05-02-2020,1
France,FRA,07-02-2020,1
France,FRA,08-02-2020,1
France,FRA,09-02-2020,1
France,FRA,10-02-2020,1
France,FRA,12-02-2020,1
France,FRA,13-02-2020,1
France,FRA,27-02-2020,2
France,FRA,29-02-2020,9
France,FRA,01-03-2020,9
France,FRA,04-03-2020,15
France,FRA,05-03-2020,23
France,FRA,06-03-2020,39
France,FRA,07-03-2020,45
France,FRA,09-03-2020,66
France,FRA,10-03-2020,86
France,FRA,11-03-2020,105
France,FRA,12-03-2020,129
France,FRA,14-03-2020,300
France,FRA,17-03-2020,699
France,FRA,18-03-2020,771
France,FRA,19-03-2020,1002
France,FRA,20-03-2020,1297
France,FRA,21-03-2020,1453
France,FRA,22-03-2020,1674
France,FRA,23-03-2020,2080
France,FRA,24-03-2020,2503
France,FRA,25-03-2020,2935
France,FRA,26-03-2020,3351
France,FRA,27-03-2020,3758
France,FRA,28-03-2020,4236
France,FRA,29-03-2020,4592
France,FRA,30-03-2020,5056
France,FRA,31-03-2020,5496
France,FRA,01-04-2020,5940
France,FRA,02-04-2020,6305
France,FRA,03-04-2020,6556
France,FRA,04-04-2020,6723
France,FRA,05-04-2020,6859
France,FRA,06-04-2020,6948
France,FRA,07-04-2020,7004
France,FRA,08-04-2020,7019
France,FRA,09-04-2020,6937
France,FRA,10-04-2020,6875
France,FRA,11-04-2020,6752
France,FRA,12-04-2020,6714
France,FRA,13-04-2020,6690
France,FRA,14-04-2020,6599
France,FRA,15-04-2020,6331
France,FRA,16-04-2020,6139
France,FRA,17-04-2020,5922
France,FRA,18-04-2020,5733
France,FRA,19-04-2020,5644
France,FRA,20-04-2020,5584
France,FRA,21-04-2020,5334
France,FRA,22-04-2020,5127
France,FRA,23-04-2020,4967
France,FRA,24-04-2020,4785
France,FRA,25-04-2020,4641
France,FRA,26-04-2020,4598
France,FRA,27-04-2020,4526
France,FRA,28-04-2020,4392
France,FRA,29-04-2020,4128
France,FRA,30-04-2020,3947
France,FRA,01-05-2020,3819
France,FRA,02-05-2020,3770
France,FRA,03-05-2020,3762
France,FRA,04-05-2020,3639
France,FRA,05-05-2020,3375
France,FRA,06-05-2020,3095
France,FRA,07-05-2020,2911
France,FRA,08-05-2020,2820
France,FRA,09-05-2020,2764
France,FRA,10-05-2020,2728
France,FRA,11-05-2020,2666
France,FRA,12-05-2020,2496
France,FRA,13-05-2020,2385
France,FRA,14-05-2020,2256
France,FRA,15-05-2020,2162
France,FRA,16-05-2020,2091
France,FRA,17-05-2020,2047
France,FRA,18-05-2020,1958
France,FRA,19-05-2020,1854
France,FRA,20-05-2020,1754
France,FRA,21-05-2020,1708
France,FRA,22-05-2020,1664
France,FRA,23-05-2020,1628
France,FRA,24-05-2020,1618
France,FRA,25-05-2020,1572
France,FRA,26-05-2020,1519
France,FRA,27-05-2020,1467
France,FRA,28-05-2020,1395
France,FRA,29-05-2020,1328
France,FRA,30-05-2020,1293
France,FRA,31-05-2020,1287
France,FRA,01-06-2020,1270
France,FRA,02-06-2020,1221
France,FRA,03-06-2020,1179
France,FRA,04-06-2020,1133
France,FRA,05-06-2020,1065
France,FRA,06-06-2020,1030
France,FRA,07-06-2020,1024
France,FRA,08-06-2020,995
France,FRA,09-06-2020,926
France,FRA,10-06-2020,904
France,FRA,11-06-2020,875
France,FRA,12-06-2020,851
France,FRA,13-06-2020,843
France,FRA,14-06-2020,841
France,FRA,15-06-2020,818
France,FRA,16-06-2020,792
France,FRA,17-06-2020,744
France,FRA,18-06-2020,724
France,FRA,19-06-2020,699
France,FRA,20-06-2020,687
France,FRA,21-06-2020,687
France,FRA,22-06-2020,673
France,FRA,23-06-2020,654
France,FRA,24-06-2020,630
France,FRA,25-06-2020,623
France,FRA,26-06-2020,606
France,FRA,27-06-2020,594
France,FRA,28-06-2020,594
France,FRA,29-06-2020,591
France,FRA,30-06-2020,574
France,FRA,01-07-2020,554
France,FRA,02-07-2020,545
France,FRA,03-07-2020,533
France,FRA,04-07-2020,517
France,FRA,05-07-2020,521
France,FRA,06-07-2020,521
France,FRA,07-07-2020,511
France,FRA,08-07-2020,503
France,FRA,09-07-2020,486
France,FRA,10-07-2020,471
France,FRA,11-07-2020,470
France,FRA,12-07-2020,473
France,FRA,13-07-2020,467
France,FRA,14-07-2020,465
France,FRA,15-07-2020,457
France,FRA,16-07-2020,456
France,FRA,17-07-2020,452
France,FRA,18-07-2020,450
France,FRA,19-07-2020,448
France,FRA,20-07-2020,442
France,FRA,21-07-2020,430
France,FRA,22-07-2020,420
France,FRA,23-07-2020,411
France,FRA,24-07-2020,385
France,FRA,25-07-2020,368
France,FRA,26-07-2020,367
France,FRA,27-07-2020,374
France,FRA,28-07-2020,361
France,FRA,29-07-2020,356
France,FRA,30-07-2020,357
France,FRA,31-07-2020,347
France,FRA,01-08-2020,344
France,FRA,02-08-2020,345
France,FRA,03-08-2020,360
France,FRA,04-08-2020,364
France,FRA,05-08-2020,360
France,FRA,06-08-2020,366
France,FRA,07-08-2020,359
France,FRA,08-08-2020,366
France,FRA,09-08-2020,368
France,FRA,10-08-2020,372
France,FRA,11-08-2020,367
France,FRA,12-08-2020,355
France,FRA,13-08-2020,351
France,FRA,14-08-2020,344
France,FRA,15-08-2020,353
France,FRA,16-08-2020,353
France,FRA,17-08-2020,361
France,FRA,18-08-2020,357
France,FRA,19-08-2020,362
France,FRA,20-08-2020,368
France,FRA,21-08-2020,367
France,FRA,22-08-2020,368
France,FRA,23-08-2020,371
France,FRA,24-08-2020,387
France,FRA,25-08-2020,401
France,FRA,26-08-2020,373
France,FRA,27-08-2020,375
France,FRA,28-08-2020,381
France,FRA,29-08-2020,394
France,FRA,30-08-2020,396
France,FRA,31-08-2020,403
France,FRA,01-09-2020,418
France,FRA,02-09-2020,440
France,FRA,03-09-2020,458
France,FRA,04-09-2020,467
France,FRA,05-09-2020,476
France,FRA,06-09-2020,480
France,FRA,07-09-2020,531
France,FRA,08-09-2020,568
France,FRA,09-09-2020,593
France,FRA,10-09-2020,608
France,FRA,11-09-2020,628
France,FRA,12-09-2020,655
France,FRA,13-09-2020,662
France,FRA,14-09-2020,705
France,FRA,15-09-2020,752
France,FRA,16-09-2020,796
France,FRA,17-09-2020,793
France,FRA,18-09-2020,820
France,FRA,19-09-2020,827
France,FRA,20-09-2020,834
France,FRA,21-09-2020,912
France,FRA,22-09-2020,944
France,FRA,23-09-2020,995
France,FRA,24-09-2020,1041
France,FRA,25-09-2020,1092
France,FRA,26-09-2020,1105
France,FRA,27-09-2020,1112
France,FRA,28-09-2020,1158
France,FRA,29-09-2020,1198
France,FRA,30-09-2020,1232
France,FRA,01-10-2020,1259
France,FRA,02-10-2020,1270
France,FRA,03-10-2020,1289
France,FRA,04-10-2020,1335
France,FRA,05-10-2020,1409
France,FRA,06-10-2020,1417
France,FRA,07-10-2020,1406
France,FRA,08-10-2020,1418
France,FRA,09-10-2020,1439
France,FRA,10-10-2020,1456
France,FRA,11-10-2020,1483
France,FRA,12-10-2020,1539
France,FRA,13-10-2020,1633
France,FRA,14-10-2020,1664
France,FRA,15-10-2020,1741
France,FRA,16-10-2020,1791
France,FRA,17-10-2020,1868
France,FRA,18-10-2020,1939
France,FRA,19-10-2020,2090
France,FRA,20-10-2020,2168
France,FRA,21-10-2020,2239
France,FRA,22-10-2020,2310
France,FRA,23-10-2020,2432
France,FRA,24-10-2020,2491
France,FRA,25-10-2020,2575
France,FRA,26-10-2020,2761
France,FRA,27-10-2020,2909
France,FRA,28-10-2020,3036
France,FRA,29-10-2020,3147
France,FRA,30-10-2020,3368
France,FRA,31-10-2020,3443
France,FRA,01-11-2020,3569
France,FRA,02-11-2020,3721
France,FRA,03-11-2020,3869
France,FRA,04-11-2020,4080
France,FRA,05-11-2020,4221
France,FRA,06-11-2020,4321
France,FRA,07-11-2020,4410
France,FRA,08-11-2020,4527
France,FRA,09-11-2020,4677
France,FRA,10-11-2020,4736
France,FRA,11-11-2020,4789
France,FRA,12-11-2020,4884
France,FRA,13-11-2020,4887
France,FRA,14-11-2020,4855
France,FRA,15-11-2020,4880
France,FRA,16-11-2020,4903
France,FRA,17-11-2020,4838
France,FRA,18-11-2020,4759
France,FRA,19-11-2020,4637
France,FRA,20-11-2020,4566
France,FRA,21-11-2020,4493
France,FRA,22-11-2020,4491
Hungary,HUN,13-05-2020,45
Hungary,HUN,14-05-2020,49
Hungary,HUN,15-05-2020,46
Hungary,HUN,16-05-2020,45
Hungary,HUN,17-05-2020,47
Hungary,HUN,18-05-2020,47
Hungary,HUN,20-05-2020,29
Hungary,HUN,21-05-2020,27
Hungary,HUN,22-05-2020,23
Hungary,HUN,23-05-2020,21
Hungary,HUN,24-05-2020,28
Hungary,HUN,25-05-2020,30
Hungary,HUN,26-05-2020,27
Hungary,HUN,27-05-2020,25
Hungary,HUN,28-05-2020,24
Hungary,HUN,29-05-2020,24
Hungary,HUN,30-05-2020,22
Hungary,HUN,31-05-2020,25
Hungary,HUN,01-06-2020,25
Hungary,HUN,02-06-2020,24
Hungary,HUN,03-06-2020,24
Hungary,HUN,04-06-2020,24
Hungary,HUN,05-06-2020,21
Hungary,HUN,06-06-2020,21
Hungary,HUN,07-06-2020,21
Hungary,HUN,08-06-2020,21
Hungary,HUN,09-06-2020,20
Hungary,HUN,10-06-2020,20
Hungary,HUN,11-06-2020,19
Hungary,HUN,12-06-2020,20
Hungary,HUN,13-06-2020,20
Hungary,HUN,14-06-2020,20
Hungary,HUN,15-06-2020,19
Hungary,HUN,16-06-2020,17
Hungary,HUN,17-06-2020,16
Hungary,HUN,18-06-2020,15
Hungary,HUN,19-06-2020,15
Hungary,HUN,20-06-2020,15
Hungary,HUN,21-06-2020,15
Hungary,HUN,23-06-2020,14
Hungary,HUN,24-06-2020,13
Hungary,HUN,25-06-2020,13
Hungary,HUN,26-06-2020,13
Hungary,HUN,27-06-2020,11
Hungary,HUN,28-06-2020,9
Hungary,HUN,29-06-2020,9
Hungary,HUN,30-06-2020,9
Hungary,HUN,01-07-2020,8
Hungary,HUN,02-07-2020,8
Hungary,HUN,03-07-2020,9
Hungary,HUN,04-07-2020,8
Hungary,HUN,05-07-2020,8
Hungary,HUN,06-07-2020,8
Hungary,HUN,07-07-2020,7
Hungary,HUN,08-07-2020,6
Hungary,HUN,09-07-2020,6
Hungary,HUN,10-07-2020,6
Hungary,HUN,11-07-2020,5
Hungary,HUN,12-07-2020,5
Hungary,HUN,13-07-2020,5
Hungary,HUN,14-07-2020,5
Hungary,HUN,15-07-2020,5
Hungary,HUN,16-07-2020,5
Hungary,HUN,17-07-2020,4
Hungary,HUN,18-07-2020,3
Hungary,HUN,19-07-2020,3
Hungary,HUN,20-07-2020,5
Hungary,HUN,21-07-2020,4
Hungary,HUN,22-07-2020,4
Hungary,HUN,23-07-2020,4
Hungary,HUN,24-07-2020,4
Hungary,HUN,25-07-2020,5
Hungary,HUN,26-07-2020,6
Hungary,HUN,27-07-2020,6
Hungary,HUN,28-07-2020,6
Hungary,HUN,29-07-2020,6
Hungary,HUN,30-07-2020,6
Hungary,HUN,31-07-2020,6
Hungary,HUN,01-08-2020,6
Hungary,HUN,02-08-2020,7
Hungary,HUN,03-08-2020,7
Hungary,HUN,04-08-2020,7
Hungary,HUN,05-08-2020,7
Hungary,HUN,06-08-2020,8
Hungary,HUN,07-08-2020,6
Hungary,HUN,08-08-2020,6
Hungary,HUN,09-08-2020,6
Hungary,HUN,10-08-2020,6
Hungary,HUN,11-08-2020,5
Hungary,HUN,12-08-2020,5
Hungary,HUN,13-08-2020,5
Hungary,HUN,14-08-2020,6
Hungary,HUN,15-08-2020,6
Hungary,HUN,16-08-2020,6
Hungary,HUN,17-08-2020,6
Hungary,HUN,18-08-2020,6
Hungary,HUN,19-08-2020,7
Hungary,HUN,20-08-2020,7
Hungary,HUN,21-08-2020,6
Hungary,HUN,22-08-2020,7
Hungary,HUN,23-08-2020,7
Hungary,HUN,24-08-2020,9
Hungary,HUN,25-08-2020,7
Hungary,HUN,26-08-2020,7
Hungary,HUN,27-08-2020,7
Hungary,HUN,29-08-2020,7
Hungary,HUN,30-08-2020,7
Hungary,HUN,31-08-2020,7
Hungary,HUN,01-09-2020,7
Hungary,HUN,02-09-2020,7
Hungary,HUN,03-09-2020,7
Hungary,HUN,04-09-2020,8
Hungary,HUN,05-09-2020,9
Hungary,HUN,06-09-2020,11
Hungary,HUN,07-09-2020,11
Hungary,HUN,08-09-2020,12
Hungary,HUN,09-09-2020,13
Hungary,HUN,10-09-2020,11
Hungary,HUN,11-09-2020,12
Hungary,HUN,12-09-2020,15
Hungary,HUN,13-09-2020,16
Hungary,HUN,14-09-2020,16
Hungary,HUN,15-09-2020,17
Hungary,HUN,16-09-2020,18
Hungary,HUN,17-09-2020,21
Hungary,HUN,18-09-2020,29
Hungary,HUN,19-09-2020,30
Hungary,HUN,20-09-2020,32
Hungary,HUN,21-09-2020,35
Hungary,HUN,22-09-2020,36
Hungary,HUN,23-09-2020,35
Hungary,HUN,24-09-2020,32
Hungary,HUN,25-09-2020,30
Hungary,HUN,26-09-2020,36
Hungary,HUN,27-09-2020,38
Hungary,HUN,28-09-2020,44
Hungary,HUN,29-09-2020,51
Hungary,HUN,30-09-2020,54
Hungary,HUN,01-10-2020,52
Hungary,HUN,02-10-2020,47
Hungary,HUN,03-10-2020,43
Hungary,HUN,04-10-2020,42
Hungary,HUN,05-10-2020,40
Hungary,HUN,06-10-2020,37
Hungary,HUN,07-10-2020,41
Hungary,HUN,08-10-2020,56
Hungary,HUN,09-10-2020,82
Hungary,HUN,10-10-2020,110
Hungary,HUN,11-10-2020,138
Hungary,HUN,12-10-2020,154
Hungary,HUN,13-10-2020,160
Hungary,HUN,14-10-2020,156
Hungary,HUN,15-10-2020,167
Hungary,HUN,16-10-2020,171
Hungary,HUN,17-10-2020,185
Hungary,HUN,18-10-2020,179
Hungary,HUN,19-10-2020,188
Hungary,HUN,20-10-2020,197
Hungary,HUN,21-10-2020,201
Hungary,HUN,22-10-2020,197
Hungary,HUN,23-10-2020,200
Hungary,HUN,24-10-2020,205
Hungary,HUN,25-10-2020,221
Hungary,HUN,26-10-2020,233
Hungary,HUN,27-10-2020,243
Hungary,HUN,28-10-2020,263
Hungary,HUN,29-10-2020,255
Hungary,HUN,30-10-2020,267
Hungary,HUN,31-10-2020,281
Hungary,HUN,01-11-2020,306
Hungary,HUN,02-11-2020,313
Hungary,HUN,03-11-2020,348
Hungary,HUN,04-11-2020,355
Hungary,HUN,05-11-2020,378
Hungary,HUN,06-11-2020,391
Hungary,HUN,07-11-2020,405
Hungary,HUN,08-11-2020,417
Hungary,HUN,09-11-2020,415
Hungary,HUN,10-11-2020,461
Hungary,HUN,11-11-2020,473
Hungary,HUN,12-11-2020,486
Hungary,HUN,13-11-2020,518
Hungary,HUN,14-11-2020,531
Hungary,HUN,15-11-2020,569
Hungary,HUN,16-11-2020,582
Hungary,HUN,17-11-2020,576
Hungary,HUN,18-11-2020,581
Hungary,HUN,19-11-2020,580
Hungary,HUN,20-11-2020,604
Hungary,HUN,21-11-2020,599
Hungary,HUN,22-11-2020,618
Iceland,ISL,28-02-2020,0
Iceland,ISL,29-02-2020,0
Iceland,ISL,01-03-2020,0
Iceland,ISL,02-03-2020,0
Iceland,ISL,03-03-2020,0
Iceland,ISL,04-03-2020,0
Iceland,ISL,05-03-2020,0
Iceland,ISL,06-03-2020,0
Iceland,ISL,07-03-2020,0
Iceland,ISL,08-03-2020,0
Iceland,ISL,09-03-2020,0
Iceland,ISL,10-03-2020,0
Iceland,ISL,11-03-2020,0
Iceland,ISL,12-03-2020,0
Iceland,ISL,13-03-2020,0
Iceland,ISL,14-03-2020,1
Iceland,ISL,15-03-2020,2
Iceland,ISL,16-03-2020,2
Iceland,ISL,17-03-2020,2
Iceland,ISL,18-03-2020,0
Iceland,ISL,19-03-2020,1
Iceland,ISL,20-03-2020,1
Iceland,ISL,21-03-2020,1
Iceland,ISL,22-03-2020,0
Iceland,ISL,23-03-2020,2
Iceland,ISL,24-03-2020,2
Iceland,ISL,25-03-2020,3
Iceland,ISL,26-03-2020,6
Iceland,ISL,27-03-2020,6
Iceland,ISL,28-03-2020,7
Iceland,ISL,29-03-2020,10
Iceland,ISL,30-03-2020,11
Iceland,ISL,31-03-2020,13
Iceland,ISL,01-04-2020,14
Iceland,ISL,02-04-2020,12
Iceland,ISL,03-04-2020,11
Iceland,ISL,04-04-2020,11
Iceland,ISL,05-04-2020,11
Iceland,ISL,06-04-2020,13
Iceland,ISL,07-04-2020,12
Iceland,ISL,08-04-2020,11
Iceland,ISL,09-04-2020,11
Iceland,ISL,10-04-2020,10
Iceland,ISL,11-04-2020,9
Iceland,ISL,12-04-2020,9
Iceland,ISL,13-04-2020,8
Iceland,ISL,14-04-2020,8
Iceland,ISL,15-04-2020,6
Iceland,ISL,16-04-2020,3
Iceland,ISL,17-04-2020,5
Iceland,ISL,18-04-2020,5
Iceland,ISL,19-04-2020,5
Iceland,ISL,20-04-2020,5
Iceland,ISL,21-04-2020,5
Iceland,ISL,22-04-2020,5
Iceland,ISL,23-04-2020,5
Iceland,ISL,24-04-2020,3
Iceland,ISL,25-04-2020,3
Iceland,ISL,26-04-2020,2
Iceland,ISL,27-04-2020,1
Iceland,ISL,28-04-2020,0
Iceland,ISL,29-04-2020,0
Iceland,ISL,30-04-2020,0
Iceland,ISL,01-05-2020,0
Iceland,ISL,02-05-2020,0
Iceland,ISL,03-05-2020,0
Iceland,ISL,04-05-2020,0
Iceland,ISL,05-05-2020,0
Iceland,ISL,06-05-2020,0
Iceland,ISL,07-05-2020,0
Iceland,ISL,08-05-2020,0
Iceland,ISL,09-05-2020,0
Iceland,ISL,10-05-2020,0
Iceland,ISL,11-05-2020,0
Iceland,ISL,12-05-2020,0
Iceland,ISL,13-05-2020,0
Iceland,ISL,14-05-2020,0
Iceland,ISL,15-05-2020,0
Iceland,ISL,16-05-2020,0
Iceland,ISL,17-05-2020,0
Iceland,ISL,18-05-2020,0
Iceland,ISL,19-05-2020,0
Iceland,ISL,20-05-2020,0
Iceland,ISL,21-05-2020,0
Iceland,ISL,22-05-2020,0
Iceland,ISL,23-05-2020,0
Iceland,ISL,24-05-2020,0
Iceland,ISL,25-05-2020,0
Iceland,ISL,26-05-2020,0
Iceland,ISL,27-05-2020,0
Iceland,ISL,28-05-2020,0
Iceland,ISL,29-05-2020,0
Iceland,ISL,30-05-2020,0
Iceland,ISL,31-05-2020,0
Iceland,ISL,01-06-2020,0
Iceland,ISL,02-06-2020,0
Iceland,ISL,03-06-2020,0
Iceland,ISL,04-06-2020,0
Iceland,ISL,05-06-2020,0
Iceland,ISL,06-06-2020,0
Iceland,ISL,07-06-2020,0
Iceland,ISL,08-06-2020,0
Iceland,ISL,09-06-2020,0
Iceland,ISL,10-06-2020,0
Iceland,ISL,11-06-2020,0
Iceland,ISL,12-06-2020,0
Iceland,ISL,13-06-2020,0
Iceland,ISL,14-06-2020,0
Iceland,ISL,15-06-2020,0
Iceland,ISL,16-06-2020,0
Iceland,ISL,17-06-2020,0
Iceland,ISL,18-06-2020,0
Iceland,ISL,19-06-2020,0
Iceland,ISL,20-06-2020,0
Iceland,ISL,21-06-2020,0
Iceland,ISL,22-06-2020,0
Iceland,ISL,23-06-2020,0
Iceland,ISL,24-06-2020,0
Iceland,ISL,25-06-2020,0
Iceland,ISL,26-06-2020,0
Iceland,ISL,27-06-2020,0
Iceland,ISL,28-06-2020,0
Iceland,ISL,29-06-2020,0
Iceland,ISL,30-06-2020,0
Iceland,ISL,01-07-2020,0
Iceland,ISL,02-07-2020,0
Iceland,ISL,03-07-2020,0
Iceland,ISL,04-07-2020,0
Iceland,ISL,05-07-2020,0
Iceland,ISL,06-07-2020,0
Iceland,ISL,07-07-2020,0
Iceland,ISL,08-07-2020,0
Iceland,ISL,09-07-2020,0
Iceland,ISL,10-07-2020,0
Iceland,ISL,11-07-2020,0
Iceland,ISL,12-07-2020,0
Iceland,ISL,13-07-2020,0
Iceland,ISL,14-07-2020,0
Iceland,ISL,15-07-2020,0
Iceland,ISL,16-07-2020,0
Iceland,ISL,17-07-2020,0
Iceland,ISL,18-07-2020,0
Iceland,ISL,19-07-2020,0
Iceland,ISL,20-07-2020,0
Iceland,ISL,21-07-2020,0
Iceland,ISL,22-07-2020,0
Iceland,ISL,23-07-2020,0
Iceland,ISL,04-08-2020,0
Iceland,ISL,05-08-2020,0
Iceland,ISL,06-08-2020,0
Iceland,ISL,07-08-2020,1
Iceland,ISL,09-08-2020,1
Iceland,ISL,10-08-2020,1
Iceland,ISL,11-08-2020,1
Iceland,ISL,12-08-2020,1
Iceland,ISL,13-08-2020,0
Iceland,ISL,14-08-2020,0
Iceland,ISL,17-08-2020,0
Iceland,ISL,18-08-2020,0
Iceland,ISL,19-08-2020,0
Iceland,ISL,20-08-2020,0
Iceland,ISL,21-08-2020,0
Iceland,ISL,22-08-2020,0
Iceland,ISL,23-08-2020,0
Iceland,ISL,24-08-2020,0
Iceland,ISL,25-08-2020,0
Iceland,ISL,26-08-2020,0
Iceland,ISL,27-08-2020,0
Iceland,ISL,28-08-2020,0
Iceland,ISL,29-08-2020,0
Iceland,ISL,30-08-2020,0
Iceland,ISL,31-08-2020,0
Iceland,ISL,01-09-2020,0
Iceland,ISL,02-09-2020,0
Iceland,ISL,03-09-2020,0
Iceland,ISL,04-09-2020,0
Iceland,ISL,05-09-2020,0
Iceland,ISL,06-09-2020,0
Iceland,ISL,07-09-2020,0
Iceland,ISL,08-09-2020,1
Iceland,ISL,05-11-2020,4
Iceland,ISL,06-11-2020,4
Iceland,ISL,07-11-2020,4
Iceland,ISL,08-11-2020,3
Iceland,ISL,09-11-2020,3
Iceland,ISL,10-11-2020,3
Iceland,ISL,11-11-2020,3
Iceland,ISL,12-11-2020,2
Iceland,ISL,13-11-2020,3
Iceland,ISL,14-11-2020,3
Iceland,ISL,15-11-2020,3
Iceland,ISL,16-11-2020,4
Iceland,ISL,17-11-2020,4
Iceland,ISL,18-11-2020,4
Ireland,IRL,27-03-2020,68
Ireland,IRL,28-03-2020,80
Ireland,IRL,29-03-2020,96
Ireland,IRL,30-03-2020,107
Ireland,IRL,31-03-2020,120
Ireland,IRL,01-04-2020,128
Ireland,IRL,02-04-2020,132
Ireland,IRL,03-04-2020,137
Ireland,IRL,04-04-2020,140
Ireland,IRL,05-04-2020,139
Ireland,IRL,06-04-2020,144
Ireland,IRL,07-04-2020,143
Ireland,IRL,08-04-2020,146
Ireland,IRL,09-04-2020,151
Ireland,IRL,10-04-2020,155
Ireland,IRL,11-04-2020,155
Ireland,IRL,12-04-2020,148
Ireland,IRL,13-04-2020,143
Ireland,IRL,14-04-2020,149
Ireland,IRL,15-04-2020,140
Ireland,IRL,16-04-2020,142
Ireland,IRL,17-04-2020,137
Ireland,IRL,18-04-2020,134
Ireland,IRL,19-04-2020,133
Ireland,IRL,20-04-2020,139
Ireland,IRL,21-04-2020,133
Ireland,IRL,22-04-2020,131
Ireland,IRL,23-04-2020,123
Ireland,IRL,24-04-2020,118
Ireland,IRL,25-04-2020,123
Ireland,IRL,26-04-2020,120
Ireland,IRL,27-04-2020,117
Ireland,IRL,28-04-2020,113
Ireland,IRL,29-04-2020,103
Ireland,IRL,30-04-2020,106
Ireland,IRL,01-05-2020,99
Ireland,IRL,02-05-2020,99
Ireland,IRL,03-05-2020,93
Ireland,IRL,04-05-2020,91
Ireland,IRL,05-05-2020,90
Ireland,IRL,06-05-2020,82
Ireland,IRL,07-05-2020,76
Ireland,IRL,08-05-2020,72
Ireland,IRL,09-05-2020,72
